Labels,RT,
Type,Emission Scan,
Comment,,
Start,600.00,
Stop,1300.00,
Step,1.00,
Fixed/Offset,455.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,True,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.10,
Lamp,Xenon,
Temp,0.00,
Scan Polariser,None,
Scan Slit,3.2999480,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,3.2999856,
Detector,Det2,

1180.00,4.91970264E+3,
1181.000,5.01599854E+3,
1182.000,4.84712305E+3,
1183.000,4.69914453E+3,
1184.000,4.71177881E+3,
1185.000,4.65265332E+3,
1186.000,4.55125000E+3,
1187.000,4.51608105E+3,
1188.000,4.55650098E+3,
1189.000,4.52658398E+3,
1190.00,4.31612988E+3,
1191.000,4.28924170E+3,
1192.000,4.23904053E+3,
1193.000,4.27081348E+3,
1194.000,4.10181787E+3,
1195.000,4.05502051E+3,
1196.000,3.97807861E+3,
1197.000,3.91855298E+3,
1198.000,3.87175610E+3,
1199.000,3.84274829E+3,
1200.00,3.74838818E+3,
1201.000,3.73372559E+3,
1202.000,3.66360742E+3,
1203.000,3.55890112E+3,
1204.000,3.64815015E+3,
1205.000,3.46438818E+3,
1206.000,3.41982080E+3,
1207.000,3.37545532E+3,
1208.000,3.34368188E+3,
1209.000,3.22400171E+3,
1210.00,3.28934570E+3,
1211.000,3.22645947E+3,
1212.000,3.22778540E+3,
1213.000,3.13689014E+3,
1214.000,3.09444507E+3,
1215.000,3.02790186E+3,
1216.000,2.99666333E+3,
1217.000,2.98265796E+3,
1218.000,2.82156421E+3,
1219.000,2.86234277E+3,
1220.00,2.80840503E+3,
1221.000,2.77618677E+3,
1222.000,2.76495044E+3,
1223.000,2.73011182E+3,
1224.000,2.71998145E+3,
1225.000,2.67844360E+3,
1226.000,2.68146460E+3,
1227.000,2.60278174E+3,
1228.000,2.48112939E+3,
1229.000,2.52054224E+3,
1230.00,2.48268579E+3,
1231.000,2.50695752E+3,
1232.000,2.38829492E+3,
1233.000,2.42552246E+3,
1234.000,2.28040869E+3,
1235.000,2.31482617E+3,
1236.000,2.25044409E+3,
1237.000,2.19639136E+3,
1238.000,2.21318750E+3,
1239.000,2.16080371E+3,
1240.00,2.18994263E+3,
1241.000,2.07247241E+3,
1242.000,2.09716138E+3,
1243.000,2.03035767E+3,
1244.000,2.01167407E+3,
1245.000,1.95637146E+3,
1246.000,2.00282910E+3,
1247.000,2.01656995E+3,
1248.000,1.92523804E+3,
1249.000,1.84897192E+3,
1250.00,1.90868994E+3,
1251.000,1.87485474E+3,
1252.000,1.72260999E+3,
1253.000,1.75792969E+3,
1254.000,1.73998901E+3,
1255.000,1.66151953E+3,
1256.000,1.69274634E+3,
1257.000,1.60555762E+3,
1258.000,1.60194543E+3,
1259.000,1.57970569E+3,
1260.00,1.57822583E+3,
1261.000,1.51545398E+3,
1262.000,1.49268054E+3,
1263.000,1.45433105E+3,
1264.000,1.47759326E+3,
1265.000,1.40766162E+3,
1266.000,1.42452393E+3,
1267.000,1.44955566E+3,
1268.000,1.34656604E+3,
1269.000,1.39050830E+3,
1270.00,1.39479272E+3,
1271.000,1.38691626E+3,
1272.000,1.31884546E+3,
1273.000,1.27547192E+3,
1274.000,1.27194604E+3,
1275.000,1.31740454E+3,
1276.000,1.29549658E+3,
1277.000,1.18864685E+3,
1278.000,1.17528088E+3,
1279.000,1.18314343E+3,
1280.00,1.17927087E+3,
1281.000,1.12956128E+3,
1282.000,1.19900793E+3,
1283.000,1.08830627E+3,
1284.000,1.13493591E+3,
