0.01CR-FITTED-44.81%
  QY = 44.81%
Labels,0,EmScan7,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,435.00,435.00,
Stop,830.00,830.00,
Step,0.500,0.500,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.50,0.50,
Lamp,Xenon,Xenon,
Temp,0.00,0.00,
Scan Polariser,None,None,
Scan Slit,0.23999718,0.23999718,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.10,2.10,
Detector,Det 1,Det 1,

683.00,6.25284615E+1,9.27932739E+0,
683.500,5.35566673E+1,0.00000000E+0,
684.00,5.13081970E+1,-2.33796263E+0,
684.500,6.55005569E+1,2.57266445E+1,
685.00,5.62294464E+1,4.68248987E+0,
685.500,8.00690918E+1,1.41668873E+1,
686.00,6.60184174E+1,1.41588860E+1,
686.500,9.96310806E+1,7.11764574E+0,
687.00,3.57899780E+1,-2.38048983E+0,
687.500,1.09844971E+2,1.43242416E+1,
688.00,6.48008957E+1,-2.39546251E+0,
688.500,8.21011887E+1,2.16956310E+1,
689.00,9.67892303E+1,7.26258469E+0,
689.500,6.56225433E+1,2.66379795E+1,
690.00,1.07877075E+2,3.40525932E+1,
690.500,7.12215576E+1,9.79255486E+0,
691.00,1.06022087E+2,2.46487331E+0,
691.500,1.08932968E+2,4.94405985E+0,
692.00,8.48195419E+1,9.95189381E+0,
692.500,1.50772202E+2,0.00000000E+0,
693.00,1.34014053E+2,0.00000000E+0,
693.500,1.11577950E+2,7.59194946E+0,
694.00,1.34911621E+2,1.01690683E+1,
694.500,1.25643700E+2,2.56009531E+0,
695.00,9.51521912E+1,1.29067898E+1,
695.500,1.19104912E+2,2.59267879E+0,
696.00,1.75344040E+2,1.04562273E+1,
696.500,1.65512787E+2,7.88759756E+0,
697.00,1.00829086E+2,5.29769993E+0,
697.500,1.79027542E+2,1.33516321E+1,
698.00,1.49935867E+2,2.15369606E+1,
698.500,1.67599854E+2,8.11736298E+0,
699.00,1.25301369E+2,2.44403133E+1,
699.500,1.54057312E+2,8.21579266E+0,
700.00,1.13244781E+2,1.37617025E+1,
700.500,1.74768036E+2,2.77805734E+0,
701.00,1.17571121E+2,1.67833405E+1,
701.500,1.68859756E+2,1.69094906E+1,
702.00,1.44917633E+2,1.41521807E+1,
702.500,1.65591721E+2,3.13480473E+1,
703.00,1.67119827E+2,2.87259078E+0,
703.500,1.50953506E+2,1.15927486E+1,
704.00,1.58091064E+2,1.74959583E+1,
704.500,1.91969543E+2,1.17504654E+1,
705.00,1.48608688E+2,1.18608236E+1,
705.500,1.79467178E+2,2.99330187E+0,
706.00,1.95305954E+2,3.01745534E+0,
706.500,2.21788101E+2,3.03060389E+0,
707.00,1.98665665E+2,1.82647781E+1,
707.500,2.33903290E+2,-6.14543915E+0,
708.00,1.86300659E+2,3.09657307E+1,
708.500,2.34948257E+2,-9.37101841E+0,
709.00,2.28029663E+2,-3.14989948E+0,
709.500,1.90344391E+2,1.27271872E+1,
710.00,2.33721191E+2,1.60364494E+1,
710.500,2.46579391E+2,9.71660995E+0,
711.00,1.98990784E+2,6.51439667E+0,
711.500,2.49622528E+2,2.63030510E+1,
712.00,2.22067215E+2,4.64997940E+1,
712.500,2.00926971E+2,1.67684193E+1,
713.00,1.95429398E+2,1.68562813E+1,
713.500,2.85803375E+2,1.35947866E+1,
714.00,2.33378220E+2,5.46685791E+1,
714.500,2.46035980E+2,1.38551207E+1,
715.00,2.74559540E+2,1.04469604E+1,
715.500,2.63345276E+2,1.76021690E+1,
716.00,2.98531097E+2,1.76816654E+1,
716.500,3.19052704E+2,0.00000000E+0,
717.00,2.31692902E+2,3.60763407E+0,
717.500,2.91753082E+2,1.09126253E+1,
718.00,2.50479218E+2,1.46797543E+1,
718.500,2.89464630E+2,0.00000000E+0,
719.00,2.81445221E+2,2.99061604E+1,
719.500,2.42046600E+2,1.13564625E+1,
720.00,3.13789764E+2,-3.82368445E+0,
720.500,2.88803467E+2,1.15346537E+1,
721.00,3.14801544E+2,1.55327969E+1,
721.500,2.90196381E+2,7.83484983E+0,
722.00,3.36806793E+2,2.37549419E+1,
722.500,2.99324219E+2,7.99468422E+0,
723.00,3.18900360E+2,2.41635075E+1,
723.500,3.32868774E+2,1.62731571E+1,
724.00,2.63549133E+2,0.00000000E+0,
724.500,2.98967804E+2,4.14728355E+0,
725.00,3.09875916E+2,1.25174904E+1,
725.500,3.76524353E+2,3.36751289E+1,
726.00,2.77371826E+2,-4.25617075E+0,
726.500,3.48302948E+2,1.71487408E+1,
727.00,3.48517670E+2,3.46458168E+1,
727.500,3.77045868E+2,2.63221569E+1,
728.00,2.93129913E+2,2.65371342E+1,
