Labels,KONGBAI-2,
725.700,-3.16332340E+1,
726.00,-1.05975399E+1,
726.300,-4.27194099E+1,
726.600,-2.15552654E+1,
726.900,-3.23616028E+1,
727.200,1.08359804E+1,
727.500,-3.27611427E+1,
727.800,-2.20339680E+1,
728.100,1.10999193E+1,
728.400,-7.76618500E+1,
728.700,0.00000000E+0,
729.00,2.25616798E+1,
729.300,0.00000000E+0,
729.600,-2.28405952E+1,
729.900,-1.14987164E+1,
730.200,-1.15507612E+1,
730.500,-5.80532455E+1,
730.800,0.00000000E+0,
731.100,-4.67613602E+1,
731.400,-7.06790771E+1,
731.700,-5.91767883E+1,
732.00,2.39319744E+1,
732.300,0.00000000E+0,
732.600,-4.85042801E+1,
732.900,1.21109667E+1,
733.200,-4.89614220E+1,
733.500,0.00000000E+0,
733.800,0.00000000E+0,
734.100,-1.24259653E+1,
734.400,1.25500641E+1,
734.700,-3.77022934E+1,
735.00,-2.54867325E+1,
735.300,1.01771317E+2,
735.600,-6.39077835E+1,
735.900,-3.88404770E+1,
736.200,-1.30374498E+1,
736.500,-5.21853790E+1,
736.800,-5.27829132E+1,
737.100,2.64116745E+1,
737.400,-3.98160896E+1,
737.700,-2.67982979E+1,
738.00,-4.03425064E+1,
738.300,-6.76421204E+1,
738.600,0.00000000E+0,
738.900,-4.10649872E+1,
739.200,0.00000000E+0,
739.500,5.54015579E+1,
739.800,-1.39843416E+1,
740.100,-4.22259254E+1,
740.400,-7.02819443E+1,
740.700,5.70540199E+1,
741.00,-8.58373718E+1,
741.300,-4.33148003E+1,
741.600,-2.90201817E+1,
741.900,1.46339483E+1,
742.200,-7.34381332E+1,
742.500,-2.94805202E+1,
742.800,-2.97398586E+1,
743.100,-1.49538116E+1,
743.400,7.53676147E+1,
743.700,0.00000000E+0,
744.00,-3.04963226E+1,
744.300,-3.07972794E+1,
744.600,-3.09663582E+1,
744.900,-6.22677307E+1,
745.200,-4.69104996E+1,
745.500,-6.29316635E+1,
745.800,0.00000000E+0,
746.100,-7.95243454E+1,
746.400,-3.20943108E+1,
746.700,-4.84752235E+1,
747.00,-4.87674255E+1,
747.300,1.64131317E+1,
747.600,-3.29024048E+1,
747.900,-3.31096649E+1,
748.200,5.02240334E+1,
748.500,0.00000000E+0,
748.800,0.00000000E+0,
749.100,-8.47276611E+1,
749.400,-3.41509781E+1,
749.700,-6.90148315E+1,
750.00,-1.21182899E+2,
750.300,-1.22436928E+2,
750.600,5.26776237E+1,
750.900,0.00000000E+0,
751.200,3.55114021E+1,
751.500,-1.78672504E+1,
751.800,-3.61095314E+1,
752.100,7.24575806E+1,
752.400,-1.27976891E+2,
752.700,-5.53649063E+1,
753.00,-3.71562386E+1,
753.300,0.00000000E+0,
753.600,1.12405472E+2,
753.900,0.00000000E+0,
754.200,-1.89653168E+1,
754.500,-7.68712540E+1,
754.800,9.60649719E+1,
755.100,-9.68912277E+1,
755.400,1.94569645E+1,
755.700,-5.88836479E+1,
756.00,-7.88712082E+1,
756.300,-3.98337822E+1,
756.600,-1.00281242E+2,
756.900,-2.02118282E+1,
757.200,0.00000000E+0,
757.500,0.00000000E+0,
757.800,0.00000000E+0,
758.100,-4.13166084E+1,
758.400,0.00000000E+0,
758.700,-4.17567711E+1,
759.00,-2.11905022E+1,
759.300,4.25565414E+1,
759.600,-1.07588051E+2,
759.900,0.00000000E+0,
760.200,-8.69009781E+1,
760.500,-4.35454826E+1,
760.800,-6.63364029E+1,
761.100,-4.40932999E+1,
761.400,2.22971096E+1,
761.700,2.23410091E+1,
762.00,4.51453171E+1,
762.300,0.00000000E+0,
762.600,-2.29254494E+1,
762.900,2.30897789E+1,
763.200,-1.15799782E+2,
763.500,-2.32947578E+1,
763.800,-9.37572784E+1,
764.100,-9.44449844E+1,
764.400,9.51298981E+1,
764.700,-9.52857895E+1,
765.00,-1.44784348E+2,
765.300,0.00000000E+0,
765.600,2.43252544E+1,
765.900,0.00000000E+0,
766.200,4.91846848E+1,
766.500,4.96707878E+1,
766.800,1.00187286E+2,
767.100,-7.57445679E+1,
767.400,7.60337448E+1,
767.700,-2.54642143E+1,
768.00,-7.66155319E+1,
768.300,-2.58384953E+1,
768.600,0.00000000E+0,
768.900,2.60481663E+1,
769.200,0.00000000E+0,
769.500,-1.06038902E+2,
769.800,-7.97345123E+1,
770.100,1.07011765E+2,
770.400,-8.06514740E+1,
770.700,8.16940155E+1,
771.00,-1.09345970E+2,
771.300,-5.49425507E+1,
771.600,-8.33814011E+1,
771.900,-8.35232697E+1,
772.200,2.80044613E+1,
772.500,-8.51608963E+1,
772.800,5.71265984E+1,
773.100,1.43456573E+2,
773.400,-1.15046646E+2,
773.700,0.00000000E+0,
774.00,-2.92216606E+1,
774.300,1.17689575E+2,
774.600,-1.18197411E+2,
774.900,-2.98748665E+1,
775.200,8.96776581E+1,
775.500,-6.04005699E+1,
775.800,-3.03289242E+1,
776.100,-1.53081772E+2,
776.400,0.00000000E+0,
776.700,-1.23646324E+2,
777.00,0.00000000E+0,
777.300,-1.56973572E+2,
777.600,-9.50775528E+1,
777.900,-6.39214287E+1,
778.200,-9.62403717E+1,
778.500,-9.66175232E+1,
778.800,-3.24176483E+1,
779.100,-9.79925156E+1,
779.400,-1.30846298E+2,
779.700,-6.62267609E+1,
780.00,6.65504303E+1,
780.300,-6.68453979E+1,
780.600,0.00000000E+0,
780.900,0.00000000E+0,
781.200,1.37239883E+2,
781.500,-1.03517662E+2,
781.800,-1.38429749E+2,
782.100,-1.74242401E+2,
782.400,-1.05177498E+2,
782.700,-2.12897873E+2,
783.00,-3.55223007E+1,
783.300,-1.07513420E+2,
783.600,-1.07921890E+2,
783.900,0.00000000E+0,
784.200,0.00000000E+0,
784.500,-7.35420303E+1,
784.800,3.69786301E+1,
785.100,-1.11761642E+2,
785.400,0.00000000E+0,
785.700,-1.89703827E+2,
786.00,3.79362907E+1,
786.300,-2.28095764E+2,
786.600,-3.85098343E+1,
786.900,7.69849930E+1,
787.200,7.75426331E+1,
787.500,-7.81644516E+1,
787.800,-7.88092804E+1,
788.100,3.96900024E+1,
788.400,-1.59894104E+2,
788.700,0.00000000E+0,
789.00,-2.01992523E+2,
789.300,0.00000000E+0,
789.600,-2.04378357E+2,
789.900,-2.47387558E+2,
790.200,-8.32731857E+1,
790.500,8.36941452E+1,
790.800,0.00000000E+0,
791.100,-8.47736053E+1,
791.400,-1.70219528E+2,
791.700,-4.27076149E+1,
792.00,-8.62905655E+1,
792.300,4.35690041E+1,
792.600,8.73489609E+1,
792.900,-4.39775085E+1,
793.200,-4.40075722E+1,
793.500,-2.67021576E+2,
793.800,-1.33913849E+2,
794.100,-1.35582977E+2,
794.400,-2.72743225E+2,
794.700,-4.54086609E+1,
795.00,9.14499435E+1,
795.300,-1.38160782E+2,
795.600,-1.85150040E+2,
795.900,-4.66610451E+1,
796.200,-9.37204666E+1,
796.500,-9.42479324E+1,
796.800,-1.89580231E+2,
797.100,9.55682068E+1,
797.400,-1.92281982E+2,
797.700,-2.90499084E+2,
798.00,-4.86969261E+1,
798.300,-4.89491081E+1,
798.600,-1.47868530E+2,
798.900,4.95724411E+1,
799.200,-1.99114426E+2,
799.500,5.01227875E+1,
799.800,-2.53678314E+2,
800.100,-2.54254639E+2,
800.400,-1.53858322E+2,
800.700,5.13187218E+1,
801.00,0.00000000E+0,
801.300,-1.04563988E+2,
801.600,1.05459938E+2,
801.900,2.64509491E+2,
802.200,-1.59453064E+2,
802.500,-1.06743279E+2,
802.800,-2.14481140E+2,
803.100,0.00000000E+0,
803.400,5.45239525E+1,
803.700,5.47497368E+1,
804.00,-2.20328232E+2,
804.300,1.10570885E+2,
804.600,-2.21668793E+2,
804.900,0.00000000E+0,
805.200,-3.38536011E+2,
805.500,-2.27813873E+2,
805.800,0.00000000E+0,
806.100,-2.89237885E+2,
806.400,-5.77551384E+1,
806.700,0.00000000E+0,
807.00,-1.16988274E+2,
807.300,-4.11258728E+2,
807.600,-1.77911377E+2,
807.900,2.37620346E+2,
808.200,-1.19871529E+2,
808.500,-2.42332840E+2,
808.800,1.82578827E+2,
809.100,-1.83020126E+2,
809.400,-1.84395874E+2,
809.700,-3.08258331E+2,
810.00,-1.24208450E+2,
810.300,0.00000000E+0,
810.600,-3.14867798E+2,
810.900,-2.54305344E+2,
811.200,3.19558380E+2,
811.500,-6.45318756E+1,
811.800,-2.59179596E+2,
812.100,-1.97528214E+2,
812.400,-1.31857361E+2,
812.700,-2.00078705E+2,
813.00,-1.34208755E+2,
813.300,6.74369278E+1,
813.600,-1.36604004E+2,
813.900,0.00000000E+0,
814.200,0.00000000E+0,
814.500,2.79388123E+2,
814.800,-4.22950958E+2,
815.100,1.41526382E+2,
815.400,-1.42963135E+2,
815.700,7.17633362E+1,
816.00,-5.83708374E+2,
816.300,7.35097275E+1,
816.600,2.21206207E+2,
816.900,-2.99809845E+2,
817.200,-1.51221588E+2,
817.500,-7.57369614E+1,
817.800,-7.67815933E+1,
818.100,-1.54765671E+2,
818.400,-3.90167297E+2,
818.700,-2.36611526E+2,
819.00,-4.78638550E+2,
819.300,-4.02550476E+2,
819.600,-4.90412018E+2,
819.900,-6.59587952E+2,
820.200,-8.34571915E+1,
820.500,-3.37217865E+2,
820.800,-5.10492065E+2,
821.100,-4.31393982E+2,
821.400,-4.34851715E+2,
821.700,-1.76261261E+2,
822.00,3.57182465E+2,
822.300,-3.61147064E+2,
822.600,-2.74407135E+2,
822.900,-2.77936859E+2,
823.200,-1.87468369E+2,
823.500,-2.86139740E+2,
823.800,-5.78450439E+2,
824.100,-4.90727753E+2,
824.400,-2.98784515E+2,
824.700,0.00000000E+0,
825.00,-8.21904419E+2,
825.300,6.22786011E+2,
825.600,-3.16826904E+2,
825.900,1.07194176E+2,
826.200,3.26547485E+2,
826.500,-4.43291901E+2,
826.800,3.37927429E+2,
827.100,-1.14642891E+2,
827.400,-3.49551849E+2,
827.700,-4.73732269E+2,
828.00,-2.40697891E+2,
828.300,-1.22734650E+2,
828.600,-2.51156204E+2,
828.900,-8.92001526E+2,
829.200,-5.18902527E+2,
829.500,-1.32381805E+2,
829.800,8.13496338E+2,
830.100,-5.51998596E+2,
