0.005CR-FITTED-62.64%
  QY = 62.64%
Labels,0,KONGBAI-2,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,435.00,435.00,
Stop,830.100,830.100,
Step,0.300,0.300,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.20,0.20,
Lamp,Xenon,Xenon,
Temp,0.00,0.00,
Scan Polariser,None,None,
Scan Slit,0.23999718,0.23999718,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.10,2.10,
Detector,Det 1,Det 1,

541.200,2.27198124E+1,2.63157902E+1,
541.500,1.97923985E+1,2.07286301E+1,
541.800,1.59722357E+1,2.17883224E+1,
542.100,3.04135113E+1,3.59050941E+1,
542.400,3.51766930E+1,2.27265053E+1,
542.700,2.75728264E+1,3.61477737E+1,
543.00,3.25648613E+1,3.62180595E+1,
543.300,1.15118103E+1,2.19286995E+1,
543.600,2.78132896E+1,2.77845554E+1,
543.900,2.60145569E+1,3.96119308E+1,
544.200,1.63872108E+1,2.03755589E+1,
544.500,3.08743610E+1,2.22895222E+1,
544.800,1.55524607E+1,1.73685608E+1,
545.100,2.62448616E+1,3.97968216E+1,
545.400,1.94868298E+1,2.25137806E+1,
545.700,1.76597328E+1,1.85036278E+1,
546.00,2.55272179E+1,1.86209526E+1,
546.300,2.86296673E+1,1.37442255E+1,
546.600,3.75081291E+1,4.13698196E+1,
546.900,2.85769882E+1,3.26834717E+1,
547.200,2.08022556E+1,2.47228184E+1,
547.500,3.27783318E+1,2.28116493E+1,
547.800,1.79471092E+1,2.29505749E+1,
548.100,1.89963531E+1,2.48892059E+1,
548.400,1.59814873E+1,2.09983139E+1,
548.700,2.52155571E+1,2.00884151E+1,
549.00,1.20520954E+1,1.70413532E+1,
549.300,3.13913479E+1,2.42456169E+1,
549.600,2.52321892E+1,3.45426826E+1,
549.900,1.73515606E+1,3.55151367E+1,
550.200,2.34907379E+1,5.18926888E+1,
550.500,2.03873425E+1,2.86118946E+1,
550.800,2.56492329E+1,1.83679237E+1,
551.100,1.84877167E+1,2.05695553E+1,
551.400,2.05556870E+1,2.37090302E+1,
551.700,4.02947540E+1,1.85898056E+1,
552.00,1.66256142E+1,1.95845966E+1,
552.300,1.55488758E+1,4.24866295E+1,
552.600,1.04045763E+1,2.50714951E+1,
552.900,2.70461884E+1,3.64562073E+1,
553.200,1.56830120E+1,2.81376381E+1,
553.500,3.14752769E+1,2.20270329E+1,
553.800,2.73590431E+1,2.63116760E+1,
554.100,1.89158993E+1,3.15964737E+1,
554.400,1.90425663E+1,1.90594692E+1,
554.700,1.80575180E+1,2.22519417E+1,
555.00,1.69448051E+1,1.27024298E+1,
555.300,1.91663246E+1,2.66100006E+1,
555.600,2.24365425E+1,2.67045155E+1,
555.900,1.28917761E+1,2.15200672E+1,
556.200,1.71932659E+1,4.11337700E+1,
556.500,1.40654907E+1,2.37619705E+1,
556.800,3.13689175E+1,2.16367931E+1,
557.100,2.60031776E+1,2.59700432E+1,
557.400,2.60352993E+1,1.19964247E+1,
557.700,2.07941322E+1,2.39692307E+1,
558.00,2.84688358E+1,1.74955730E+1,
558.300,1.85786972E+1,2.63479996E+1,
558.600,1.43475218E+1,1.86815681E+1,
558.900,2.65531273E+1,2.86660862E+1,
559.200,1.99272747E+1,3.32377357E+1,
559.500,2.78395519E+1,2.87637901E+1,
559.800,2.11565704E+1,1.99786510E+1,
560.100,2.45954571E+1,1.56401901E+1,
560.400,1.45084677E+1,2.55794220E+1,
560.700,2.13589554E+1,3.59309273E+1,
561.00,2.25764999E+1,3.03083076E+1,
561.300,1.69352779E+1,2.36908283E+1,
561.600,1.01926785E+1,2.71958485E+1,
561.900,2.38722878E+1,2.49982986E+1,
562.200,1.93318596E+1,2.62479458E+1,
562.500,2.52063389E+1,3.07675705E+1,
562.800,1.37373819E+1,2.98035374E+1,
563.100,2.18462429E+1,1.95948677E+1,
563.400,1.96881008E+1,2.29684429E+1,
563.700,2.31719532E+1,3.11107216E+1,
564.00,2.32241478E+1,2.78290634E+1,
