0.005cr-fitted
  QY = 126.54%
Labels,EmScan6,KONGBAI,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,425.00,425.00,
Stop,850.00,850.00,
Step,1.00,1.00,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.10,0.10,
Lamp,Xenon,Xenon,
Temp,27.70,27.450,
Scan Polariser,None,None,
Scan Slit,0.200,0.19999765,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.40,2.4000206,
Detector,Det 1,Det 1,

759.00,3.84426636E+2,0.00000000E+0,
760.00,3.93873169E+2,-1.31280807E+2,
761.00,1.68049652E+2,-3.35187531E+1,
762.00,3.45562531E+2,0.00000000E+0,
763.00,4.55583862E+2,3.50223160E+1,
764.00,3.93210693E+2,7.18824844E+1,
765.00,1.45342026E+2,-7.31015472E+1,
766.00,1.87284668E+2,1.86063034E+2,
767.00,3.44434204E+2,-3.81010323E+1,
768.00,3.12354401E+2,0.00000000E+0,
769.00,2.39297653E+2,-7.95625305E+1,
770.00,2.83871338E+2,-8.15185852E+1,
771.00,2.07602310E+2,-1.23895805E+2,
772.00,4.23473633E+2,-4.25550423E+1,
773.00,3.04349213E+2,4.35491562E+1,
774.00,3.11581818E+2,-1.77625809E+2,
775.00,2.27422668E+2,-4.54396095E+1,
776.00,2.31886337E+2,-9.31456070E+1,
777.00,2.83848389E+2,0.00000000E+0,
778.00,2.41872223E+2,-4.84358978E+1,
779.00,3.47769043E+2,-4.93099174E+1,
780.00,1.51516312E+2,1.01200386E+2,
781.00,0.00000000E+0,-5.18986244E+1,
782.00,3.17165192E+2,-1.06169815E+2,
783.00,5.40150681E+1,-5.40171738E+1,
784.00,2.22265823E+2,-1.10576614E+2,
785.00,2.83459595E+2,-1.70293045E+2,
786.00,3.45104492E+2,5.75747147E+1,
787.00,1.16930489E+2,-1.76033859E+2,
788.00,1.79922546E+2,-1.79934845E+2,
789.00,3.68854767E+2,1.22746376E+2,
790.00,3.14257477E+2,-6.31044273E+1,
791.00,4.47399689E+2,-6.42952499E+1,
792.00,2.61865814E+2,3.94470184E+2,
793.00,1.33494781E+2,-1.34246368E+2,
794.00,3.41135834E+2,-2.04797546E+2,
795.00,1.40247375E+2,-2.09441360E+2,
796.00,4.97280731E+2,7.09326553E+1,
797.00,4.36494232E+2,-2.89538849E+2,
798.00,-7.40422287E+1,-1.48659164E+2,
799.00,8.99787842E+2,0.00000000E+0,
800.00,2.32383743E+2,-3.09720337E+2,
801.00,2.36076233E+2,-7.88530273E+1,
802.00,8.02385101E+1,-1.60281540E+2,
803.00,4.91921875E+2,-2.45823898E+2,
804.00,4.19510345E+2,-8.37910080E+1,
805.00,5.96645691E+2,-1.70561890E+2,
806.00,3.48677307E+2,8.72837448E+1,
807.00,2.65764801E+2,-8.92363510E+1,
808.00,3.60894287E+2,-3.64492981E+2,
809.00,1.84308701E+2,0.00000000E+0,
810.00,5.68367554E+2,-1.89557892E+2,
811.00,4.83356049E+2,-9.68252945E+1,
812.00,6.90751648E+2,-2.97707550E+2,
813.00,2.03212906E+2,1.01253571E+2,
814.00,3.12421112E+2,-3.13342163E+2,
815.00,-1.07467903E+2,-1.07277206E+2,
816.00,3.33265442E+2,-4.44781647E+2,
817.00,0.00000000E+0,-1.14249603E+2,
818.00,1.17404793E+2,-1.17199936E+2,
819.00,7.30520996E+2,-3.65529144E+2,
820.00,3.78876587E+2,-5.05714722E+2,
821.00,3.90415741E+2,-1.30400497E+2,
822.00,4.08674683E+2,-1.35580795E+2,
823.00,2.82178314E+2,0.00000000E+0,
824.00,-1.48467178E+2,-2.95845306E+2,
825.00,1.55008072E+2,1.55777893E+2,
826.00,0.00000000E+0,-3.28017700E+2,
827.00,3.45352875E+2,-1.73420502E+2,
828.00,5.51772400E+2,-1.83304199E+2,
829.00,7.81925720E+2,-1.96255249E+2,
830.00,4.16911255E+2,-4.16797211E+2,
831.00,6.68982361E+2,4.46865234E+2,
832.00,4.77881653E+2,2.38701126E+2,
833.00,-2.58569458E+2,-5.14826172E+2,
834.00,5.55510864E+2,2.77145782E+2,
835.00,9.00370117E+2,2.99722321E+2,
836.00,6.52615112E+2,-9.80622314E+2,
837.00,2.47364673E+3,-3.53768677E+2,
838.00,1.52925830E+3,-3.85117798E+2,
839.00,8.37292786E+2,0.00000000E+0,
840.00,0.00000000E+0,0.00000000E+0,
841.00,-4.98116119E+2,1.49719287E+3,
842.00,-5.48444031E+2,-2.18609277E+3,
843.00,4.82571973E+3,-1.79762805E+3,
844.00,6.60219177E+2,-1.98152734E+3,
845.00,7.25047180E+2,0.00000000E+0,
846.00,1.59790540E+3,-2.40065918E+3,
847.00,8.85532593E+2,-1.75982202E+3,
848.00,9.77665649E+2,-1.95677063E+3,
849.00,0.00000000E+0,0.00000000E+0,
850.00,2.36980933E+3,-3.58008691E+3,
